,Year,Player,Team,CapHit,CashSpent,BaseSalaryCap,PercentHit
369,2019,Duke Johnson,Texans,2200000,2200000,188200000,0.011689691817215728
370,2019,Sony Michel,Patriots,2187885,917577,188200000,0.011625318809776833
371,2019,Josh Jacobs,Raiders,2169709,7193836,188200000,0.01152874070138151
372,2019,Peyton Barber,Buccaneers,2125000,2125000,188200000,0.011291179596174282
373,2019,Malcolm Brown,Rams,2125000,2200000,188200000,0.011291179596174282
374,2019,Jason Verrett,49ers,2062500,2062500,188200000,0.010959086078639746
375,2019,Jordan Howard,Eagles,2025000,2025000,188200000,0.010759829968119023
376,2019,Frank Gore,Bills,2000000,2000000,188200000,0.010626992561105207
377,2019,Raheem Mostert,49ers,1983333,2650000,188200000,0.010538432518597237
378,2019,Carlos Hyde,Texans,1900000,1900000,188200000,0.010095642933049946
379,2019,Latavius Murray,Saints,1850000,4400000,188200000,0.009829968119022316
380,2019,Adrian Peterson,Washington,1780000,2530000,188200000,0.009458023379383635
381,2019,Damien Williams,Chiefs,1733333,1200000,188200000,0.009210058448459086
382,2019,Dalvin Cook,Vikings,1732721,1042574,188200000,0.009206806588735388
383,2019,Derrick Henry,Titans,1720705,1187445,188200000,0.009142959617428267
384,2019,Brandon Bolden,Patriots,1700000,2187500,188200000,0.009032943676939426
385,2019,Nick Chubb,Browns,1677976,815595,188200000,0.008915919234856535
386,2019,Ronald Jones II,Buccaneers,1607256,801451,188200000,0.008540148777895856
387,2019,Joe Mixon,Bengals,1486408,960470,188200000,0.007898023379383634
388,2019,Kerryon Johnson,Lions,1478113,775623,188200000,0.00785394792773645
389,2019,Darren Sproles,Eagles,1330000,1330000,188200000,0.007066950053134963
390,2019,T.J. Yeldon,Bills,1300000,1550000,188200000,0.006907545164718385
391,2019,Isaiah Crowell,Raiders,1250000,1000000,188200000,0.0066418703506907545
392,2019,Kenyan Drake,Cardinals,1072059,1072059,188200000,0.005696381509032944
393,2019,Alvin Kamara,Saints,1050693,807500,188200000,0.0055828533475026565
394,2019,Derrius Guice,Washington,1032258,686452,188200000,0.005484899043570669
395,2019,Miles Sanders,Eagles,974587,2413348,188200000,0.005178464399574921
396,2019,C.J. Prosise,Seahawks,918116,745000,188200000,0.004878405951115834
397,2019,Royce Freeman,Broncos,910255,661000,188200000,0.00483663655685441
398,2019,James Conner,Steelers,844572,668000,188200000,0.0044876301806588735
399,2019,Devontae Booker,Broncos,815848,720000,188200000,0.00433500531349628
400,2019,Tarik Cohen,Bears,803289,645000,188200000,0.0042682731137088205
401,2019,DeAndre Washington,Raiders,787299,720000,188200000,0.004183310308182784
402,2019,Jamaal Williams,Packers,786498,645000,188200000,0.004179054197662062
403,2019,Darrell Henderson,Rams,767664,1585656,188200000,0.004078979808714134
404,2019,David Montgomery,Bears,756545,1541180,188200000,0.004019899043570669
405,2019,Devin Singletary,Bills,753956,1530824,188200000,0.004006142401700319
406,2019,Nyheim Hines,Colts,751137,570000,188200000,0.003991163655685441
407,2019,Wayne Gallman,Giants,749912,645000,188200000,0.003984654622741764
408,2019,Marlon Mack,Colts,749912,645000,188200000,0.003984654622741764
409,2019,Ty Montgomery,Jets,735000,895000,188200000,0.003905419766206164
410,2019,Taiwan Jones,Texans,735000,1020000,188200000,0.003905419766206164
411,2019,Kenjon Barner,Falcons,735000,895000,188200000,0.003905419766206164
412,2019,Bilal Powell,Jets,735000,1020000,188200000,0.003905419766206164
413,2019,Ameer Abdullah,Vikings,735000,810000,188200000,0.003905419766206164
414,2019,Anthony Sherman,Chiefs,735000,1020000,188200000,0.003905419766206164
415,2019,Ito Smith,Falcons,725218,570000,188200000,0.0038534431455897983
416,2019,Dwayne Washington,Saints,720000,720000,188200000,0.0038257173219978747
417,2019,Wendell Smallwood,Washington,720000,720000,188200000,0.0038257173219978747
418,2019,Jonathan Williams,Colts,720000,720000,188200000,0.0038257173219978747
419,2019,David Fluellen,Titans,720000,720000,188200000,0.0038257173219978747
420,2019,Damien Harris,Patriots,716534,1381136,188200000,0.003807300743889479
421,2019,Alexander Mattison,Vikings,700545,1317180,188200000,0.0037223432518597235
422,2019,Aaron Jones,Packers,695487,645000,188200000,0.0036954675876726887
423,2019,Chase Edmonds,Cardinals,683089,570000,188200000,0.0036295908607863973
424,2019,Justice Hill,Ravens,680414,1236656,188200000,0.003615377258235919
425,2019,Kalen Ballage,Dolphins,675648,528353,188200000,0.0035900531349628054
426,2019,Kareem Hunt,Browns,671470,596471,188200000,0.0035678533475026566
427,2019,Benjamin Snell Jr.,Steelers,670517,1197068,188200000,0.00356278958554729
428,2019,Tony Pollard,Cowboys,662582,1165328,188200000,0.003520626992561105
429,2019,Chris Carson,Seahawks,661285,645000,188200000,0.0035137353878852283
430,2019,Corey Clement,Eagles,648334,645000,188200000,0.003444920297555792
431,2019,Matt Breida,49ers,646668,645000,188200000,0.003436068012752391
432,2019,Austin Ekeler,Chargers,646668,645000,188200000,0.003436068012752391
433,2019,C.J. Ham,Vikings,645000,645000,188200000,0.0034272051009564294
434,2019,Brian Hill,Falcons,645000,645000,188200000,0.0034272051009564294
435,2019,Troymaine Pope,Chargers,645000,645000,188200000,0.0034272051009564294
436,2019,Elijhaa Penny,Giants,645000,645000,188200000,0.0034272051009564294
437,2019,T.J. Logan,Buccaneers,645000,645000,188200000,0.0034272051009564294
438,2019,Bryce Love,Washington,642289,1208038,188200000,0.0034128002125398513
439,2019,Jordan Wilkins,Colts,630310,570000,188200000,0.003349149840595112
440,2019,Ryquell Armstead,Jaguars,581769,842076,188200000,0.0030912274176408076
441,2019,Phillip Lindsay,Broncos,575000,570000,188200000,0.003055260361317747
442,2019,Qadree Ollison,Falcons,572891,806564,188200000,0.0030440541976620617
443,2019,Mike Boone,Vikings,572500,570000,188200000,0.0030419766206163656
444,2019,Buddy Howell,Texans,570000,570000,188200000,0.003028692879914984
445,2019,Gus Edwards,Ravens,570000,570000,188200000,0.003028692879914984
446,2019,Justin Jackson,Chargers,570000,570000,188200000,0.003028692879914984
447,2019,Dontrell Hilliard,Browns,559588,559588,188200000,0.0029733687566418704
448,2019,Trayveon Williams,Bengals,540496,676984,188200000,0.00287192348565356
449,2019,D.J. Foster,Cardinals,539118,539118,188200000,0.0028646014877789588
450,2019,Jordan Scarlett,Panthers,538238,771188,188200000,0.0028599256110520724
451,2019,Ty Johnson,Lions,538139,667556,188200000,0.0028593995749202974
452,2019,Dexter Williams,Packers,536514,661056,188200000,0.0028507651434643995
453,2019,Jeff Wilson,49ers,536471,536471,188200000,0.0028505366631243357
454,2019,Darrel Williams,Chiefs,533353,528353,188200000,0.0028339691817215727
455,2019,Travis Homer,Seahawks,530840,638360,188200000,0.002820616365568544
456,2019,Darwin Thompson,Chiefs,526960,622840,188200000,0.0028
457,2019,Trenton Cannon,Jets,511101,476294,188200000,0.002715733262486716
458,2019,Myles Gaskin,Dolphins,509895,575226,188200000,0.0027093251859723697
459,2019,Senorise Perry,Bills,508235,508235,188200000,0.0027005047821466524
460,2019,Alec Ingold,Raiders,498333,505000,188200000,0.0026478905419766207
461,2019,Patrick Laird,Dolphins,498000,504000,188200000,0.0026461211477151964
462,2019,Reggie Bonnafon,Panthers,495000,495000,188200000,0.002630180658873539
463,2019,Dare Ogunbowale,Buccaneers,495000,495000,188200000,0.002630180658873539
464,2019,Devine Ozigbo,Jaguars,495000,495000,188200000,0.002630180658873539
465,2019,D'ernest Johnson,Browns,495000,495000,188200000,0.002630180658873539
466,2019,Buck Allen,Giants,417353,520882,188200000,0.002217603613177471
467,2019,Mike Davis,Panthers,411765,411765,188200000,0.002187911795961743
468,2019,Rodney Anderson,Bengals,409960,505840,188200000,0.0021783209351753452
469,2019,Boston Scott,Eagles,402353,402353,188200000,0.0021379011689691817
470,2019,Devante Mays,Jaguars,393000,393000,188200000,0.0020882040382571732
471,2019,Adam Choice,Seahawks,378600,379800,188200000,0.0020116896918172156
472,2019,Taj McGowan,Jaguars,378000,378000,188200000,0.002008501594048884
473,2019,De'Lance Turner,Dolphins,268235,268235,188200000,0.0014252656748140276
474,2019,Josh Adams,Jets,268235,268235,188200000,0.0014252656748140276
475,2019,Ryan Nall,Bears,232941,232941,188200000,0.001237731137088204
476,2019,Bo Scarbrough,Lions,203824,203824,188200000,0.0010830180658873538
477,2019,Kerrith Whyte,Steelers,203824,203824,188200000,0.0010830180658873538
478,2019,Spencer Ware,Chiefs,189412,189412,188200000,0.0010064399574920297
479,2019,Khalfani Muhammad,Broncos,170000,170000,188200000,0.0009032943676939426
480,2019,Tyler Ervin,Packers,169412,169412,188200000,0.0009001700318809777
481,2019,Jalin Moore,Jets,138833,144500,188200000,0.0007376886291179596
482,2019,Karan Higdon,Texans,136000,136000,188200000,0.0007226354941551541
483,2019,Mike Weber,Cowboys,136000,136000,188200000,0.0007226354941551541
484,2019,Taquan Mizzell,Saints,136000,136000,188200000,0.0007226354941551541
485,2019,Elijah Holyfield,Panthers,136000,136000,188200000,0.0007226354941551541
486,2019,Jordan Chunn,Cowboys,120000,120000,188200000,0.0006376195536663124
487,2019,Rod Smith,Raiders,113824,142059,188200000,0.0006048034006376195
488,2019,Josh Ferguson,Washington,113824,113824,188200000,0.0006048034006376195
489,2019,Justin Davis,Cardinals,96000,96000,188200000,0.0005100956429330499
490,2019,Chad Kanoff,Buccaneers,96000,96000,188200000,0.0005100956429330499
491,2019,Jon Hilliman,Giants,88000,88000,188200000,0.00046758767268862913
492,2019,Damarea Crockett,Packers,88000,88000,188200000,0.00046758767268862913
493,2019,Aca'Cedric Ware,Buccaneers,88000,88000,188200000,0.00046758767268862913
494,2019,James Butler,Raiders,88000,88000,188200000,0.00046758767268862913
495,2019,De'Angelo Henderson,Eagles,88000,88000,188200000,0.00046758767268862913
496,2019,Wes Hills,Lions,87353,87353,188200000,0.0004641498405951116
497,2019,Kenneth Dixon,Jets,75882,75882,188200000,0.00040319872476089264
498,2019,Byron Marshall,Ravens,64000,64000,188200000,0.0003400637619553666
499,2019,Craig Reynolds,Falcons,56000,56000,188200000,0.0002975557917109458
500,2019,Darius Jackson,Colts,56000,56000,188200000,0.0002975557917109458
501,2019,Ralph Webb,Steelers,48000,48000,188200000,0.00025504782146652496
502,2019,Elijah McGuire,Chiefs,40000,40000,188200000,0.00021253985122210415
503,2019,Jeremy McNichols,Jaguars,37941,37941,188200000,0.00020159936238044632
504,2019,Samaje Perine,Dolphins,37941,37941,188200000,0.00020159936238044632
505,2019,Marshawn Lynch,Seahawks,37941,60588,188200000,0.00020159936238044632
506,2019,Robert Turbin,Seahawks,37941,47353,188200000,0.00020159936238044632
507,2019,John Kelly,Rams,33529,33529,188200000,0.00017815621679064824
508,2019,Paul Perkins,Jaguars,32000,32000,188200000,0.0001700318809776833
509,2019,Derrick Gore,Washington,24000,24000,188200000,0.00012752391073326248
510,2019,Tony Brooks-James,Vikings,24000,24000,188200000,0.00012752391073326248
511,2019,Xavier Turner,Seahawks,24000,24000,188200000,0.00012752391073326248
512,2019,Dalyn Dawkins,Titans,8000,8000,188200000,4.250797024442083e-05
513,2019,Shaun Wilson,Titans,8000,8000,188200000,4.250797024442083e-05
514,2019,Christian Wade,Bills,0,136000,188200000,0.0
515,2018,LeSean McCoy,Bills,8950000,6325000,177200000,0.0505079006772009
516,2018,Todd Gurley,Rams,7228306,21950000,177200000,0.04079179458239278
517,2018,Ezekiel Elliott,Cowboys,6806274,2718758,177200000,0.03841012415349887
518,2018,Lamar Miller,Texans,6750000,5703125,177200000,0.03809255079006772
519,2018,Leonard Fournette,Jaguars,6070706,1599182,177200000,0.034259063205417606
520,2018,Jerick McKinnon,49ers,6000000,11750000,177200000,0.033860045146726865
521,2018,Saquon Barkley,Giants,5671773,21247092,177200000,0.03200774830699774
522,2018,Mark Ingram,Saints,5303824,3558824,177200000,0.029931286681715574
523,2018,Latavius Murray,Vikings,5200000,4000000,177200000,0.029345372460496615
524,2018,David Johnson,Cardinals,5041843,13882500,177200000,0.028452838600451467
525,2018,Devonta Freeman,Falcons,5000000,2000000,177200000,0.028216704288939052
526,2018,Bilal Powell,Jets,4883334,4000000,177200000,0.027558318284424378
527,2018,Marshawn Lynch,Raiders,4453125,4031250,177200000,0.025130502257336342
528,2018,Dion Lewis,Titans,4312500,6000000,177200000,0.02433690744920993
529,2018,Giovani Bernard,Bengals,4250000,3450000,177200000,0.023984198645598195
530,2018,Theo Riddick,Lions,4137500,3162500,177200000,0.023349322799097065
531,2018,Jonathan Stewart,Giants,3925000,3125000,177200000,0.022150112866817156
532,2018,Christian McCaffrey,Panthers,3918478,1248696,177200000,0.022113306997742662
533,2018,Duke Johnson,Browns,3894523,5967000,177200000,0.021978120767494357
534,2018,Melvin Gordon,Chargers,3394924,1889967,177200000,0.019158713318284424
535,2018,Chris Thompson,Washington,3152250,2152250,177200000,0.017789221218961624
536,2018,Corey Grant,Jaguars,2914000,2914000,177200000,0.01644469525959368
537,2018,James White,Patriots,2500000,2000000,177200000,0.014108352144469526
538,2018,Chris Ivory,Bills,2468750,3156250,177200000,0.013931997742663656
539,2018,Rex Burkhead,Patriots,2312500,4250000,177200000,0.013050225733634312
540,2018,Isaiah Crowell,Jets,2000000,4000000,177200000,0.011286681715575621
541,2018,LeGarrette Blount,Lions,2000000,2000000,177200000,0.011286681715575621
542,2018,Rashaad Penny,Seahawks,1957352,6389408,177200000,0.011046004514672686
543,2018,Jay Ajayi,Eagles,1907000,1907000,177200000,0.010761851015801354
544,2018,T.J. Yeldon,Jaguars,1881656,1241424,177200000,0.01061882618510158
545,2018,Sony Michel,Patriots,1750308,5561232,177200000,0.009877584650112866
546,2018,Damien Williams,Chiefs,1733333,2800000,177200000,0.00978178893905192
547,2018,Jacquizz Rodgers,Buccaneers,1600000,1600000,177200000,0.009029345372460496
548,2018,Doug Martin,Raiders,1475000,1475000,177200000,0.00832392776523702
549,2018,Derrick Henry,Titans,1474890,941630,177200000,0.008323306997742664
550,2018,Dalvin Cook,Vikings,1443934,753787,177200000,0.008148611738148985
551,2018,Darren Sproles,Eagles,1433750,1415000,177200000,0.008091139954853274
552,2018,Nick Chubb,Browns,1342381,4791905,177200000,0.007575513544018059
553,2018,Jeremy Hill,Patriots,1331250,1218750,177200000,0.007512697516930023
554,2018,Ronald Jones II,Buccaneers,1285805,3703220,177200000,0.007256235891647855
555,2018,Joe Mixon,Bengals,1238673,712735,177200000,0.0069902539503386004
556,2018,Mike Davis,Seahawks,1237500,1350000,177200000,0.0069836343115124155
557,2018,Carlos Hyde,Jaguars,1220588,1195588,177200000,0.006888194130925508
558,2018,Kerryon Johnson,Lions,1182490,3289960,177200000,0.006673194130925508
559,2018,Fozzy Whittaker,Panthers,1150000,1150000,177200000,0.006489841986455982
560,2018,Spencer Ware,Chiefs,1108334,1750000,177200000,0.006254706546275395
561,2018,Frank Gore,Dolphins,1105000,1105000,177200000,0.006235891647855531
562,2018,Benny Cunningham,Bears,1037500,1050000,177200000,0.005854966139954853
563,2018,Tevin Coleman,Falcons,977939,791628,177200000,0.005518843115124153
564,2018,Kenyan Drake,Dolphins,910315,705000,177200000,0.005137217832957111
565,2018,Alvin Kamara,Saints,878193,635000,177200000,0.00495594243792325
566,2018,Brandon Bolden,Dolphins,850000,850000,177200000,0.004796839729119639
567,2018,C.J. Prosise,Seahawks,833116,660000,177200000,0.004701557562076749
568,2018,Derrius Guice,Washington,825806,1863224,177200000,0.00466030474040632
569,2018,Buck Allen,Ravens,823618,705000,177200000,0.004647957110609481
570,2018,D'Onta Foreman,Texans,778371,588500,177200000,0.004392612866817156
571,2018,James Conner,Steelers,754572,578000,177200000,0.0042583069977426636
572,2018,Cameron Artis-Payne,Panthers,746563,705000,177200000,0.004213109480812641
573,2018,Royce Freeman,Broncos,729255,1477020,177200000,0.00411543453724605
574,2018,Devontae Booker,Broncos,725848,630000,177200000,0.0040962076749435665
575,2018,Alfred Blue,Texans,720000,880000,177200000,0.004063205417607223
576,2018,Samaje Perine,Washington,719947,555000,177200000,0.0040629063205417605
577,2018,Kenneth Dixon,Ravens,717391,630000,177200000,0.004048481941309255
578,2018,Tarik Cohen,Bears,713289,555000,177200000,0.00402533295711061
579,2018,Raheem Mostert,49ers,705000,705000,177200000,0.0039785553047404065
580,2018,Rod Smith,Cowboys,705000,705000,177200000,0.0039785553047404065
581,2018,DeAndre Washington,Raiders,697299,630000,177200000,0.0039350959367945824
582,2018,Jamaal Williams,Packers,696498,555000,177200000,0.003930575620767494
583,2018,Jordan Howard,Bears,692006,630000,177200000,0.0039052257336343113
584,2018,Wendell Smallwood,Eagles,691145,630000,177200000,0.0039003668171557564
585,2018,Nyheim Hines,Colts,661137,1204548,177200000,0.0037310214446952595
586,2018,Wayne Gallman,Giants,659912,555000,177200000,0.0037241083521444697
587,2018,Marlon Mack,Colts,659912,555000,177200000,0.0037241083521444697
588,2018,Mark Walton,Bengals,651337,1165348,177200000,0.003675716704288939
589,2018,Rob Kelley,Washington,631000,630000,177200000,0.0035609480812641083
590,2018,Malcolm Brown,Rams,630000,630000,177200000,0.0035553047404063205
591,2018,David Fluellen,Titans,630000,630000,177200000,0.0035553047404063205
592,2018,Alex Collins,Ravens,630000,630000,177200000,0.0035553047404063205
593,2018,Peyton Barber,Buccaneers,630000,630000,177200000,0.0035553047404063205
594,2018,Adrian Peterson,Washington,630000,1015000,177200000,0.0035553047404063205
595,2018,Stevan Ridley,Steelers,630000,790000,177200000,0.0035553047404063205
596,2018,Senorise Perry,Dolphins,630000,630000,177200000,0.0035553047404063205
597,2018,Jalen Richard,Raiders,630000,630000,177200000,0.0035553047404063205
598,2018,Alfred Morris,49ers,630000,790000,177200000,0.0035553047404063205
599,2018,Kalen Ballage,Dolphins,627295,1069180,177200000,0.0035400395033860044
600,2018,Ito Smith,Falcons,621453,1087107,177200000,0.003507071106094808
601,2018,Marcus Murphy,Bills,602118,602118,177200000,0.003397957110609481
602,2018,Taiwan Jones,Bills,594529,704235,177200000,0.0033551297968397293
603,2018,Chase Edmonds,Cardinals,593089,932356,177200000,0.0033470033860045147
604,2018,Chris Carson,Seahawks,571285,555000,177200000,0.003223955981941309
605,2018,Justin Davis,Rams,560000,555000,177200000,0.003160270880361174
606,2018,Austin Ekeler,Chargers,556666,555000,177200000,0.003141455981941309
607,2018,C.J. Ham,Vikings,555000,555000,177200000,0.003132054176072235
608,2018,Matt Breida,49ers,546254,544588,177200000,0.003082697516930023
609,2018,Jordan Wilkins,Colts,540310,721240,177200000,0.003049153498871332
610,2018,T.J. Logan,Cardinals,530487,480000,177200000,0.0029937189616252823
611,2018,Corey Clement,Eagles,527098,523765,177200000,0.0029745936794582394
612,2018,John Kelly,Rams,527073,668292,177200000,0.0029744525959367945
613,2018,Brian Hill,Falcons,522353,522353,177200000,0.002947816027088036
614,2018,Aaron Jones,Packers,519369,468882,177200000,0.0029309762979683974
615,2018,Dwayne Washington,Saints,518824,518824,177200000,0.0029279006772009028
616,2018,Trenton Cannon,Jets,514807,619228,177200000,0.0029052313769751693
617,2018,Elijah McGuire,Jets,513835,471706,177200000,0.0028997460496613995
618,2018,Byron Marshall,Washington,490588,490588,177200000,0.0027685553047404063
619,2018,Elijhaa Penny,Giants,489706,489706,177200000,0.0027635778781038376
620,2018,Darrel Williams,Chiefs,485000,495000,177200000,0.002737020316027088
621,2018,Mike Boone,Vikings,482500,487500,177200000,0.0027229119638826184
622,2018,Buddy Howell,Texans,480000,480000,177200000,0.002708803611738149
623,2018,Phillip Lindsay,Broncos,478118,488118,177200000,0.0026981828442437924
624,2018,Paul Perkins,Giants,461137,398000,177200000,0.0026023532731376973
625,2018,Shaun Wilson,Buccaneers,435156,441823,177200000,0.0024557336343115125
626,2018,Josh Adams,Eagles,423529,423529,177200000,0.0023901185101580136
627,2018,Ameer Abdullah,Vikings,412586,412586,177200000,0.0023283634311512414
628,2018,Justin Jackson,Chargers,395294,395294,177200000,0.0022307787810383747
629,2018,D.J. Foster,Cardinals,393000,393000,177200000,0.0022178329571106094
630,2018,Daniel Lasco,Saints,393000,393000,177200000,0.0022178329571106094
631,2018,Ty Montgomery,Ravens,379324,379324,177200000,0.0021406546275395035
632,2018,Zach Zenner,Lions,373235,373235,177200000,0.0021062923250564332
633,2018,De'Lance Turner,Ravens,369177,369177,177200000,0.0020833916478555305
634,2018,J.D. Moore,Chiefs,364666,368000,177200000,0.0020579345372460497
635,2018,Elijah Hood,Panthers,363000,363000,177200000,0.002048532731376975
636,2018,Chris Warren,Raiders,363000,363000,177200000,0.002048532731376975
637,2018,Johnny Stanton,Vikings,363000,363000,177200000,0.002048532731376975
638,2018,Gus Edwards,Ravens,338824,338824,177200000,0.0019120993227990971
639,2018,Dontrell Hilliard,Browns,338824,338824,177200000,0.0019120993227990971
640,2018,David Williams,Jaguars,338824,338824,177200000,0.0019120993227990971
641,2018,Detrez Newsome,Chargers,310588,310588,177200000,0.0017527539503386005
642,2018,Taquan Mizzell,Bears,293824,293824,177200000,0.0016581489841986457
643,2018,Matt Dayes,49ers,261176,261176,177200000,0.0014739051918735892
644,2018,Travaris Cadet,Panthers,259412,325294,177200000,0.0014639503386004514
645,2018,Kenjon Barner,Panthers,259412,325294,177200000,0.0014639503386004514
646,2018,Tra Carson,Packers,226589,226589,177200000,0.001278718961625282
647,2018,Jonathan Williams,Colts,222353,222353,177200000,0.001254813769751693
648,2018,Jeff Wilson,49ers,169412,169412,177200000,0.0009560496613995486
649,2018,Charcandrick West,Chiefs,148235,148235,177200000,0.0008365406320541761
650,2018,Jeremy McNichols,Titans,130588,130588,177200000,0.0007369525959367946
651,2018,Trey Edmunds,Steelers,130588,130588,177200000,0.0007369525959367946
652,2018,Reggie Bonnafon,Panthers,129200,129200,177200000,0.0007291196388261851
653,2018,Ryan Nall,Bears,129200,129200,177200000,0.0007291196388261851
654,2018,Brian Hill,Falcons,129200,129200,177200000,0.0007291196388261851
655,2018,Jordan Chunn,Cowboys,129200,129200,177200000,0.0007291196388261851
656,2018,Robert Martin,Giants,121600,121600,177200000,0.0006862302483069977
657,2018,Tyler Ervin,Ravens,105000,105000,177200000,0.0005925507900677201
658,2018,Troymaine Pope,Chargers,97941,97941,177200000,0.000552714446952596
659,2018,De'Angelo Henderson,Jets,97941,97941,177200000,0.000552714446952596
660,2018,C.J. Anderson,Rams,92941,92941,177200000,0.0005244977426636569
661,2018,Boston Scott,Eagles,84706,84706,177200000,0.0004780248306997743
662,2018,Keith Ford,Bills,84706,84706,177200000,0.0004780248306997743
663,2018,Brandon Wilds,Cardinals,83600,83600,177200000,0.0004717832957110609
664,2018,Kapri Bibbs,Packers,82941,82941,177200000,0.00046806433408577876
665,2018,Devante Mays,Browns,76000,76000,177200000,0.00042889390519187357
666,2018,James Butler,Raiders,76000,76000,177200000,0.00042889390519187357
667,2018,Donnel Pumphrey,Eagles,76000,76000,177200000,0.00042889390519187357
668,2018,Jeremy Langford,Falcons,74118,74118,177200000,0.00041827313769751695
669,2018,Darius Jackson,Cowboys,65294,65294,177200000,0.0003684762979683973
670,2018,Bo Scarbrough,Seahawks,56471,56471,177200000,0.00031868510158013545
671,2018,Lavon Coleman,Packers,56471,56471,177200000,0.00031868510158013545
672,2018,Roc Thomas,Vikings,53200,53200,177200000,0.0003002257336343115
673,2018,Josh Ferguson,Texans,53200,53200,177200000,0.0003002257336343115
674,2018,Mark Thompson,Jets,38000,38000,177200000,0.00021444695259593678
675,2018,Khalfani Muhammad,Broncos,30400,30400,177200000,0.00017155756207674943
676,2018,Dalyn Dawkins,Titans,30400,30400,177200000,0.00017155756207674943
677,2018,Ralph Webb,Steelers,30400,30400,177200000,0.00017155756207674943
678,2018,Dare Ogunbowale,Buccaneers,30400,30400,177200000,0.00017155756207674943
679,2018,Quinton Flowers,Bengals,28235,28235,177200000,0.00015933972911963884
680,2018,Joel Bouagnon,Jets,22800,22800,177200000,0.00012866817155756207
681,2018,Russ Hansbrough,Washington,15200,15200,177200000,8.577878103837471e-05
682,2018,Justin Stockton,Lions,15200,15200,177200000,8.577878103837471e-05
683,2018,Kareem Hunt,Chiefs,0,0,177200000,0.0
684,2018,Le'Veon Bell,Steelers,0,0,177200000,0.0
685,2017,Le'Veon Bell,Steelers,12120000,12120000,167000000,0.0725748502994012
686,2017,LeSean McCoy,Bills,10375000,6250000,167000000,0.06212574850299401
687,2017,DeMarco Murray,Titans,6950000,6250000,167000000,0.04161676646706587
688,2017,Lamar Miller,Texans,6500000,5500000,167000000,0.038922155688622756
689,2017,Jonathan Stewart,Panthers,6175000,4218750,167000000,0.036976047904191615
690,2017,Chris Ivory,Jaguars,6000000,5000000,167000000,0.03592814371257485
691,2017,Doug Martin,Buccaneers,5764706,5764706,167000000,0.03451919760479042
692,2017,Mark Ingram,Saints,5345000,3700000,167000000,0.032005988023952096
693,2017,Ezekiel Elliott,Cowboys,5112702,1025186,167000000,0.030614982035928145
694,2017,Matt Forte,Jets,5000000,4000000,167000000,0.029940119760479042
695,2017,Leonard Fournette,Jaguars,4936524,18351096,167000000,0.02956002395209581
696,2017,Bilal Powell,Jets,4633333,3750000,167000000,0.02774450898203593
697,2017,Devonta Freeman,Falcons,4418106,16297000,167000000,0.026455724550898202
698,2017,Shane Vereen,Giants,4416668,3450000,167000000,0.02644711377245509
699,2017,Darren Sproles,Eagles,4000000,4000000,167000000,0.023952095808383235
700,2017,Mike Gillislee,Patriots,3968750,3781250,167000000,0.02376497005988024
701,2017,Todd Gurley,Rams,3769958,1691652,167000000,0.02257459880239521
702,2017,Giovani Bernard,Bengals,3675000,3000000,167000000,0.022005988023952094
703,2017,Eddie Lacy,Seahawks,3562500,4250000,167000000,0.02133233532934132
704,2017,Frank Gore,Colts,3500000,3500000,167000000,0.020958083832335328
705,2017,Rex Burkhead,Patriots,3150000,3150000,167000000,0.018862275449101795
706,2017,Christian McCaffrey,Panthers,3134782,11144128,167000000,0.018771149700598802
707,2017,C.J. Anderson,Broncos,3000000,3000000,167000000,0.017964071856287425
708,2017,Latavius Murray,Vikings,2956250,4250000,167000000,0.017702095808383233
709,2017,Melvin Gordon,Chargers,2909935,1404978,167000000,0.017424760479041915
710,2017,Isaiah Crowell,Browns,2746000,2746000,167000000,0.016443113772455088
711,2017,Marshawn Lynch,Raiders,2701838,4289338,167000000,0.016178670658682635
712,2017,Chris Thompson,Washington,2500000,4500000,167000000,0.014970059880239521
713,2017,Theo Riddick,Lions,2400000,1475000,167000000,0.01437125748502994
714,2017,Alfred Morris,Cowboys,2137500,1700000,167000000,0.01279940119760479
715,2017,Jamaal Charles,Broncos,1953125,2500000,167000000,0.011695359281437126
716,2017,Damien Williams,Dolphins,1797000,1797000,167000000,0.010760479041916168
717,2017,Terrance West,Ravens,1797000,1797000,167000000,0.010760479041916168
718,2017,James White,Patriots,1789272,4690000,167000000,0.01071420359281437
719,2017,Danny Woodhead,Ravens,1750000,3250000,167000000,0.010479041916167664
720,2017,Spencer Ware,Chiefs,1745833,1225000,167000000,0.010454089820359282
721,2017,Jacquizz Rodgers,Buccaneers,1700000,1700000,167000000,0.010179640718562874
722,2017,T.J. Yeldon,Jaguars,1612848,972616,167000000,0.00965777245508982
723,2017,Dion Lewis,Patriots,1487500,1400000,167000000,0.008907185628742514
724,2017,Lance Dunbar,Rams,1476563,1500000,167000000,0.008841694610778442
725,2017,Robert Turbin,Colts,1381250,1212500,167000000,0.008270958083832335
726,2017,Fozzy Whittaker,Panthers,1350000,1350000,167000000,0.008083832335329342
727,2017,LeGarrette Blount,Eagles,1250000,1250000,167000000,0.0074850299401197605
728,2017,Derrick Henry,Titans,1229075,695815,167000000,0.007359730538922155
729,2017,Jeremy Hill,Bengals,1194328,931855,167000000,0.0071516646706586825
730,2017,Carlos Hyde,49ers,1171443,922047,167000000,0.00701462874251497
